id,label,subject,sa_score,sa_is_spam,sa_prediction,fired_rules,error
spamassassin_easy_ham_2_00930.d20e3d61ecf2c7f599c99808529b333c,legitimate,Re: One scam to rule them all..,3.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS,ADVANCE_FEE_3_NEW",
spamassassin_easy_ham_2_00929.2a34239559a12706a924bfabad41a5f6,legitimate,One scam to rule them all..,5.9,1,phishing,"NO_RECEIVED,BAYES_20,NO_RELAYS,LOTS_OF_MONEY,MONEY_FRAUD_5,ADVANCE_FEE_3_NEW_MONEY",
spamassassin_easy_ham_2_00931.90eba49bd3b2aa36a3f4f5dd34d2ba7a,legitimate,Re: Asteroids anyone ?,-0.0,0,legitimate,"NO_RECEIVED,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_00933.d8902fb6cca828eb34fb1a0300950704,legitimate,Re: Asteroids anyone ?,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_00932.022257926109e7a87021f0ae690792be,legitimate,I am the new #2 [Re: USA USA ...],-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00934.76cd57955d5efc3a84d965b91fb1548e,legitimate,Re: One scam to rule them all..,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_00938.6fe1c791dc457dff05038e48d3625d93,legitimate,Clark on Munchkins,-0.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS,URI_DOTEDU",
spamassassin_easy_ham_2_00936.c67a262366df25ed50ae9f6ed3ac5396,legitimate,Re: What's cool about doing nothing,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00939.d6d2250a7e855513820bd35e36883d5a,legitimate,Re: What's cool about doing nothing,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_00907.6833c73d3a487ad7f75431a819a365c5,legitimate,Electric Language,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00941.7e73d0b5d1de68eabc52c3e8d05349d8,legitimate,Re: What's cool about doing nothing,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00945.334b11a09567241ae4647487aa140392,legitimate,Re: What's cool about doing nothing,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00935.99fb04563212518a57885b901833d04d,legitimate,vkatalov@elcomsoft.com: Security warning draws DMCA threat,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS,LOTS_OF_MONEY",
spamassassin_easy_ham_2_00948.45f4b4bb682dc47ef46832c9c6fc7499,legitimate,Re: Maybe it's just me ...,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00949.c95efde29210bb5d7ffd820283ef2821,legitimate,Re: Scramjet works? : HyShot experiment takes-off,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00952.20f2a87e04d388867133510c9550135e,legitimate,Re: Pics and thanks,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00942.b57cfed7c3f2f3238643929b9118ed3b,legitimate,Re: vkatalov@elcomsoft.com: Security warning draws DMCA threat,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_00953.9f9ee238cc01866c7ceb6e00b41c9b8e,legitimate,Naveen Jain steps down,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00954.f0c8ee40e08cf926be3648e3f421108c,legitimate,Re: Pics and thanks,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00959.a24f34fb3d342beaf6fc1df54b00e5a2,legitimate,There will be no Trojan War,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00956.79552a5e01f114e23c870f48f18db41d,legitimate,W3C approves HTML 4 'emotitags' - Now you'll be able to say it with feeling,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00957.e0b56b117f3ec5f85e432a9d2a47801f,legitimate,Re: W3C approves HTML 4 'emotitags' [...],-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00958.ad24f0dc7feb12a77ea863e2000f86dd,legitimate,info-theoretic model of anonymity,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00962.89f77abfcb53beaef9050647c743deca,legitimate,Re: DANIEL KARGBO. fork !,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00960.32448b09e83c0a903e939e543d29cf82,legitimate,brimful of...,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00963.5480cd0c553b673d4b2a5dd8775bc858,legitimate,Re: Using hosts file to rid yourself of popup ads,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00964.f38b735e9037b2e7b13ad9c6dcbdad1c,legitimate,Tryst of Fate,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00955.65d74e4da04399281b0b4af1e8e17734,legitimate,Re: Naveen Jain steps down,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00966.8ebefc5eaa53c3bf9ef1dfcec1ee2087,legitimate,"NYTimes.com Article: After Sept. 11, a Legal Battle Over Limits of Civil Liberty",-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00965.65826942ee14fb4633a82452bab4f19e,legitimate,"Jury rules for Paul Guthrie's Defense in ZixIt's $700mm suit (was Re: GigaLaw.com Daily News, August 5, 2002)",-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS,LOTS_OF_MONEY",
spamassassin_easy_ham_2_00967.9f54540bbcfe54481730330f5c6b67ad,legitimate,Internet Defamation Suit Ends With Defense Verdict,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS,LOTS_OF_MONEY",
spamassassin_easy_ham_2_00968.af5d1f264563dd879a2a880a1725efdf,legitimate,too much news,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00969.06ff0d8ef44307c5808b526dc72c3f68,legitimate,S&P QC,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00971.ebd002bb55532af30e46f9a43419c3ce,legitimate,the end of an era (fwd),-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00973.79e5aff1324e8b583776f70ba1f3bbc4,legitimate,Re: Hurtage etc.,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00972.9d730aeba4cc56041575ddcd8d324447,legitimate,Re: Hurtage etc.,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00976.c475b7528cdb3355527518b6104e6a03,legitimate,Perhaps Apple isn't as user-friendly as we thought...,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00979.f011c987a0f29dfc781d28a37c24e0ba,legitimate,Re: David Friedman: Mail Me the Money!,1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS,DRUGS_ERECTILE",
spamassassin_easy_ham_2_00980.25d1a7353cfdeacadb24beac726cb9aa,legitimate,Re: Perhaps Apple isn't as user-friendly as we thought...,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00983.72a910d32dbfe936547f37cdb919c422,legitimate,Re: David Friedman: Mail Me the Money!,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00974.304821ceb985edbca95b1b83f61068cc,legitimate,Quitting Music,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00982.2334d78ca615a3222c1425e7b1db67a0,legitimate,Shatter Attacks - How to break Windows,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00985.cc59bafbceabcab1e3030191a5283a18,legitimate,Re: Shatter Attacks - How to break Windows,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00987.1d700056f6a043acd5d388ca81fa0b1f,legitimate,Re: David Friedman: Mail Me the Money!,2.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS,DRUGS_ERECTILE",
spamassassin_easy_ham_2_00989.472472e767248959f3ca93059b019569,legitimate,Re: Shatter Attacks - How to break Windows,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00986.d8a17461c2ef50de82dfe328278db046,legitimate,Re: Re[2]: Bukkake,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00994.ffa3e87109fc0b9d3c94ee376db7f549,legitimate,Re: David Friedman: Mail Me the Money!,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_00990.3a91d53e9908fc65cf31a6c57e2a844d,legitimate,Re[2]: Bukkake,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_00984.afcb3441b0cd8284b107d062e975c226,legitimate,Re: Bukkake,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_00996.5b140bb40fe22ba082fb18bbaca76ffd,legitimate,Re: David Friedman: Mail Me the Money!,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_00997.878a2f3b9a8d62c876f7d17819271678,legitimate,Re: Forged whitelist spam,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01000.42385557ebb3ea0de761e631a82dd6b3,legitimate,Re: Forged whitelist spam,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_00999.8251f0edaf61311f630039a20c6d7cb0,legitimate,Re: Perhaps Apple isn't as user-friendly as we thought...,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01001.78ea5379f3f6846a0f0ad815a7fa3cfc,legitimate,Re: Forged whitelist spam,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_01002.55d037d2f9af709d73dfe98f9b66b20b,legitimate,Re: Forged whitelist spam,-0.5,0,legitimate,"NO_RECEIVED,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01004.01c9d434a950dae2a548a62118b06de6,legitimate,Re: Forged whitelist spam,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_01006.38cc51343349102cc40a2f3648713dad,legitimate,Fwd: [camram-spam] another framework hashcash related framework,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01009.49e0775eca368702b005aec33ae46943,legitimate,Re: Forged whitelist spam,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01011.578a7409c22604161b103b2ffb80b44f,legitimate,Re[3]: Forged whitelist spam,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_01014.d86f7cf4bda937a58e7af5aef3f71649,legitimate,Re: Forged whitelist spam,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01015.55fdae83b98b384cd16d7bd801fac601,legitimate,Re: Forged whitelist spam,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01020.148aeb8bb7ed8c4b55999254c156833f,legitimate,RE: David Friedman: Mail Me the Money!,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01018.cb98ac59fae50ab0823aba7483d37d50,legitimate,Re: Re[3]: Forged whitelist spam,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01008.9afe486d53adfdaf1e5d8efb47d0cba7,legitimate,Re[2]: Forged whitelist spam,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01019.4712522736adca9b2719a82eedf29336,legitimate,Re: Spam spam spam,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01022.83ef7352b083a85f5f7ae8f20f31578f,legitimate,NYTimes.com Article: Bigger Bar Code Inches Up on Retailers,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01012.235d771c2e3094e4b4310a86ac7e7352,legitimate,Re: Forged whitelist spam,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01023.2c78860c83817efdf8c9ceb1065433cc,legitimate,Re: NYTimes.com Article: Bigger Bar Code Inches Up on Retailers,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01024.28499f419990c33e20cb2f0ea7c77653,legitimate,NYTimes.com Article: Bigger Bar Code Inches Up on Retailers,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01025.2b93d90b2a84044db3a273c1618c3cea,legitimate,Re: NYTimes.com Article: Bigger Bar Code Inches Up on Retailers,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01026.e9a8a4879f4c500e5a21e42fc1945ba0,legitimate,Re: NYTimes.com Article: Bigger Bar Code Inches Up on Retailers,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01028.ed554ad8d1dc54df1d58a4bb88c1d61b,legitimate,TCPA and Palladium: Content Control for the Masses,-0.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS,URI_DOTEDU",
spamassassin_easy_ham_2_01027.1b67a4a361d16a5cb481268792b3c548,legitimate,Re: TCPA and Palladium: Content Control for the Masses,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_01029.09304353cc025c0198421b5016a0b81c,legitimate,So what's a species again?,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_40,NO_RELAYS",
spamassassin_easy_ham_2_01031.3af0caaebbc1015e779f15aeda6b15a1,legitimate,Re: It's a small world,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01032.d4f63af77c63f34b27f6da259cfd0f0c,legitimate,Re: It's a small world,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01034.dfbf896d7886256666b2d4c66d211a58,legitimate,Re: It's a small world,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01035.6b7ea0c2afc19e035db63b59228eb466,legitimate,Re: It's a small world,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01036.650d6fe868554ee430f472b487904f65,legitimate,Re: It's a small world,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01021.ec8324b2e130d84ca95ad76395191d4c,legitimate,RE: David Friedman: Mail Me the Money!,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01038.38efccc7258387ba2ae5a6549a2d5f67,legitimate,Food bits,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01037.bfe999fe03b3c6b5b7cc2360c793e5a0,legitimate,Re: It's a small world,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01033.a396fa47cdd01877eacd823d55cb6dec,legitimate,RE: It's a small world,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01039.8e4ad6f84ab81de71de2de8b34e300f5,legitimate,Re: Food bits,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01041.1f981a5aa068f43bf951410f3c9f62ca,legitimate,inspiring article by Howard Jonas who founded IDT,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS,LOTS_OF_MONEY",
spamassassin_easy_ham_2_01044.df9958b3f45f7d2e5b6e9f793fde2768,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01045.0747c6a86f16db954f0284d4074f8ec8,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01046.057093c54e51e1ebb4ad96d4a99d3325,legitimate,Re[2]: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01047.f89142721a78cc43cf92bc59bab85168,legitimate,Re: Re[2]: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01043.d4d172c60d71fd47544dfad4914d750b,legitimate,"Elliptic Curve Point Counting, made easy",0.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01048.a49961e63ff773b8164033ae01a22d80,legitimate,FW: Re: Al Qaeda's Fantasy Ideology,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01052.7a69c765a964be2a05e33723b7ab926f,legitimate,Re: NASA mindreading,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01055.184a082c4cdebfb90adc3d6d0bfbfa69,legitimate,Re: Re[2]: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_05,NO_RELAYS",
spamassassin_easy_ham_2_01050.147422ec417fbaec9eb10ad6cc298102,legitimate,Re: NASA mindreading,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01057.b2810601523d3bb9051088959078e309,legitimate,Re[2]: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01062.c3ae3607086673865133b1ba720fe57f,legitimate,Mailing addresses against spam? Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01058.b4b7fcdc28f355bf29228dc20d7455cb,legitimate,Heh heh heh -- Geekmod!,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01061.c4f15278aa6a4a993287302c744e6c22,legitimate,RE: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01063.b3eec2a3bcfc16d318769dc40cc8ff8f,legitimate,IP: The FCC NPRM on the Broadcast Flag,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01064.b69028c0ed5d57d1d99f50b191c0790a,legitimate,Re: Mailing addresses against spam? Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01054.1e9a5e1afc1fbf590c331b2464045ec5,legitimate,Re: NASA mindreading,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01066.b8a250f525ae2bfa5786c6472137edb7,legitimate,Infectious disease (was Re: Al'Qaeda's fantasy ideology),-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01065.6d8f64a38393cbeab2c1f9cf9f044300,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_01067.cd0bf7d0a07309e51867eb3347304354,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01068.e88191720239062aad11137040d210f4,legitimate,RE: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01072.9bbc08d0ef994cd212eebaf8105d5c81,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01070.50c7556d0cd6e87708333240fa89ed06,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_20,NO_RELAYS",
spamassassin_easy_ham_2_01074.c9b234b33fb48470e74408493b248b86,legitimate,RE: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01077.935a6c4233f28490bec77c865ca5d000,legitimate,Re: Infectious disease (was Re: Al'Qaeda's fantasy ideology),-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01078.55baf2ea0c824d2b72c70481ccc15803,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01075.0e7ae2d40c2a5c5e7324ccf9f0aa05a5,legitimate,sprint delivers the next big thing??,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01079.09c849f3b4f261cc7efdb659c9908340,legitimate,Re: sprint delivers the next big thing??,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01073.c57f97ceb349872c39dfdea815369d0e,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01081.496b0fa6e07f0656fa20f5a09229322e,legitimate,Bits from the job front...,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01082.1639114c31d57ba903bc3f1fa7ca1228,legitimate,Re: Bits from the job front...,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01069.26b62bd093bf3b3cc505239ca0728adb,legitimate,Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01085.0d8db9468ce8ea76f81ebc03041cc467,legitimate,"Washington Post Review of Xander's Book, _Siberia Bound_",-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01086.3d81baca8ac423ad247f870f4848bf30,legitimate,POLICY CHANGE: subscriber-only posting,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
spamassassin_easy_ham_2_01080.c7e83b802f4e72bde4ac69d4aa516b3f,legitimate,Re: sprint delivers the next big thing??,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01088.3f301b9bd840614bb4eddadf6a99a00d,legitimate,Re: POLICY CHANGE: subscriber-only posting,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01087.492999865b0156883f459238ccd1c8ec,legitimate,Re: sprint delivers the next big thing??,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01089.1a35cad14b5dfe121e9cf18be1e93e7d,legitimate,This little domain went to China....,-1.9,0,legitimate,"NO_RECEIVED,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01090.9c92673e26cabc5a37ac3e2b1b2bf8df,legitimate,Test Test ignore <eom>,-1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_00,NO_RELAYS",
spamassassin_easy_ham_2_01091.e9414f6071a607b9e70c13ac7051394f,legitimate,Re: Mailing addresses against spam? Re: Al'Qaeda's fantasy ideology: Policy Review no. 114,1.7,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,BAYES_50,NO_RELAYS",
