id,source,subject,text,label
spamassassin_easy_ham_2_00633.673238f16e0f9bacf6f3bb65da669a64,spamassassin,[Razor-users] Stripping the SpamAssassin report,"I'm assuming I need to strip the SpamAssassinReport.txt attachments
from my spam mailbox before I run the mailbox through razor-report,
correct?  Does anyone know of an easy way to do this?

Thanks
Justin
--

--
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/

Warning:  This message has been quadruple Rot13'ed for your protection.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00634.610f63c7f967ce4bd006d31caa9d8c00,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"At 10:12 AM -0700 8/13/02, Patrick wrote:
>On Tue, 13 Aug 2002, Justin Shore wrote:
>
>>  I'm assuming I need to strip the SpamAssassinReport.txt attachments
>>  from my spam mailbox before I run the mailbox through razor-report,
>>  correct?  Does anyone know of an easy way to do this?
>
>man spamassassin

Whoops.  Sorry 'bout that.  Didn't think to check spamassassin's man page.
--

--
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/

Warning:  This message has been quadruple Rot13'ed for your protection.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00635.1003c1e3894e3a1ab710eef5abf381b9,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"At 1:52 PM -0400 8/13/02, Theo Van Dinter wrote:
>On Tue, Aug 13, 2002 at 11:58:03AM -0500, Justin Shore wrote:
>>  I'm assuming I need to strip the SpamAssassinReport.txt attachments
>>  from my spam mailbox before I run the mailbox through razor-report,
>>  correct?  Does anyone know of an easy way to do this?
>
>use ""spamassassin -r"".  It'll take a message, strip the SA bits, and
>report to razor, all in one shot. :)

Ah...  You learn something new every day!  This would make things
quite a bit easier.  I assume it can handle a mailbox full of mail to
report rather than a single piece of spam from STDIN.  I'll check the
docs on that though.

Thanks!
Justin
--

--
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/

Warning:  This message has been quadruple Rot13'ed for your protection.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00636.934784d4ed76cc8ad094ac8261dd9bcf,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"On Tue, 13 Aug 2002, David Raistrick wrote:

> On Tue, 13 Aug 2002, Patrick wrote:
>
> > On Tue, 13 Aug 2002, Justin Shore wrote:
> >
> > > I'm assuming I need to strip the SpamAssassinReport.txt attachments
> > > from my spam mailbox before I run the mailbox through razor-report,
> > > correct?  Does anyone know of an easy way to do this?
> >
> > man spamassassin
>
>
> To actually answer Justin's question, (one can assume that he has
> rewrite_subject and report_header turned on because he wants them..and
> that he would like to be able to strip the added bits off before he sends
> them to razor) something as simple as the following would probably work
> just fine.  Just pipe your message through this, then on into
> razor-report:
>
> grep -v ""SPAM:"" | sed 's/Subject: \*\*\*\*\*SPAM\*\*\*\*\* /Subject: /'

Why not just use spamassassin -r?

-r, --report
Report this message as verified spam.  This will sub-
mit the mail message read from STDIN to various spam-
blocker databases, such as Vipul's Razor (
http://razor.sourceforge.net/ ) and the Distributed
Checksum Clearinghouse ( http://www.rhyolite.com/anti-
spam/dcc/ ).

If the message contains SpamAssassin markup, this will
be stripped out automatically before submission.

/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\
Patrick Greenwell
Asking the wrong questions is the leading cause of wrong answers
\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00637.b8b627542a5af9e99890aff7a73c7754,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"At 12:20 PM -0500 8/13/02, Mike Burger wrote:
>Make sure you have this in your .spamassassin/user_prefs:

This might be a problem.  I'll have to look into it further.  I just
got SA working yesterday.  It's being called from MIMEDefang.  I'm
not sure if it will look for user preferences when run like that.
One would hope it would be I can't say for certain.  I'll look in to
it.

># By default, the subject lines of suspected spam will be tagged.
># This can be disabled here.
>#
>rewrite_subject 0

Yeah, I disabled the subject rewrite.  I also lowered required_hits
to 1 (wonder if I can do zero) so that almost all mail is scored--I'm
testing it right now.  auto_report_threshold was raised to 100 to
make sure that all mail gets through to me for now.

># By default, spamassassin will include its report in the body
># of suspected spam. Enabling this causes the report to go in the
># headers instead. Using 'use_terse_report' for this is recommended.
>#
>report_header 1

Ah, now I didn't notice this.  I rather like this option.  I may set
my global default to this.

>The first tells it not to add *****SPAM***** to the subject, the second
>tells it to put the report in the headers, instead of the body.
>
>If the report is in the headers, it won't be calculated in the
>razor-check.

This makes sense.  I may do that for just this reason.  Thanks!

Justin
--

--
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/

Warning:  This message has been quadruple Rot13'ed for your protection.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00638.0f45c20ba51fff7284350d23e79a86cf,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"On Tue, Aug 13, 2002 at 01:01:42PM -0500, Justin Shore wrote:
> Ah...  You learn something new every day!  This would make things
> quite a bit easier.  I assume it can handle a mailbox full of mail to
> report rather than a single piece of spam from STDIN.  I'll check the
> docs on that though.

Unfortunately not, it's a one at a time thing.  If it would help
you, I have a script that I use which handles a mbox file at a time,
strips the SA stuff, reports to razor, and can then do things like
open relay checks, reports to spamcop, etc.  It's available via:
http://www.kluge.net/~felicity/random/handlespam.txt

:)

--
Randomly Generated Tagline:
""But you have to allow a little for the desire to evangelize when you
think you have good news.""         - Larry Wall

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00639.43637fbcd1f0ec1e40b1a14df77a5f66,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"At 2:46 PM -0400 8/13/02, Theo Van Dinter wrote:
>On Tue, Aug 13, 2002 at 01:01:42PM -0500, Justin Shore wrote:
>>  Ah...  You learn something new every day!  This would make things
>>  quite a bit easier.  I assume it can handle a mailbox full of mail to
>>  report rather than a single piece of spam from STDIN.  I'll check the
>>  docs on that though.
>
>Unfortunately not, it's a one at a time thing.  If it would help
>you, I have a script that I use which handles a mbox file at a time,
>strips the SA stuff, reports to razor, and can then do things like
>open relay checks, reports to spamcop, etc.  It's available via:
>http://www.kluge.net/~felicity/random/handlespam.txt

I'll give that a looksie.  I've been running a week's worth of
maillog relay= IPs through rbcheck every Sunday.  Found quite a few.
I should break up the list and run multiple rbcheck instances.  Just
haven't gotten there yet though.  I think I'll have either MIMEDefang
or Procmail keep a copy of messages over a certain score for daily
razor-reporting.  I could just let SA do it too I suppose.

Say, maybe you can tell me what I'm doing wrong in SA.  I added
report_header 1 to my
/etc/mail/mimedefang/spamassassin/sa-mimedefang.cf but it didn't
appear to change anything.  I bounced over another copy of spam to my
spamtrap and it still created the SPAM: attachment.  sa-mimedefang.cf
has this in it now:

required_hits           1
auto_report_threshold   100
ok_locales              en
rewrite_subject 0
report_header 1
use_terse_report 1
defang_mime 0
skip_rbl_checks 1

I can't figure out if that was the write cf to modify or not.  I also
have a /etc/mail/spamassassin/local.cf but it's empty.  I think I
might be taking too many bites out of too many pies at once. :-)  The
required_hits changes I made to sa-mimedefang.cf seem to have worked.
I don't know why the report_header change didn't though.  Any ideas?

Justin
--

--
Justin Shore, ES-SS ES-SSR      Pittsburg State University
Network & Systems Manager       Kelce 157Q
Office of Information Systems   Pittsburg, KS 66762
Voice: (620) 235-4606           Fax: (620) 235-4545
http://www.pittstate.edu/ois/

Warning:  This message has been quadruple Rot13'ed for your protection.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00640.04d998e4ce436cfaf73280a77ee268a1,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"On Tue, 13 Aug 2002, Theo Van Dinter wrote:

> On Tue, Aug 13, 2002 at 11:58:03AM -0500, Justin Shore wrote:
> > I'm assuming I need to strip the SpamAssassinReport.txt attachments
> > from my spam mailbox before I run the mailbox through razor-report,
> > correct?  Does anyone know of an easy way to do this?
>
> use ""spamassassin -r"".  It'll take a message, strip the SA bits, and
> report to razor, all in one shot. :)

As long as you're not using razor2, that is, right?

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00641.a4e760e8ab2d1fb7302559751ab28d27,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"On Tue, 13 Aug 2002, David Raistrick wrote:

> To actually answer Justin's question, (one can assume that he has
> rewrite_subject and report_header turned on because he wants them..and
> that he would like to be able to strip the added bits off before he sends
> them to razor) something as simple as the following would probably work
> just fine.  Just pipe your message through this, then on into
> razor-report:

I wouldn't make that assumption.  I'd assume that rewrite_subject was on,
and report_header was off, because that's the default configuration, and
not everyone knows to go look in the user_prefs file to make those
changes.

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00642.c7266ceeb9cb8ec38597c40c47cc9ec0,spamassassin,Re: [Razor-users] Stripping the SpamAssassin report,"On Tue, 13 Aug 2002, Mike Burger wrote:

> On Tue, 13 Aug 2002, David Raistrick wrote:
>
> > To actually answer Justin's question, (one can assume that he has
> > rewrite_subject and report_header turned on because he wants them..and

> I wouldn't make that assumption.  I'd assume that rewrite_subject was on,
> and report_header was off, because that's the default configuration, and

Erps.  I did misword that.  The message (and assumption) was oriented
toward a message that has rewrite_subject on and report_header off...the
default configuration.  For the header removals it contained enough to
also take care of dcc_add_header 1, but not report_header 1.

thanks.

..david

---
david raistrick
drais@atlasta.net		http://www.expita.com/nomime.html

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00643.cc9dcaf6c8befb9ebdff42e47aa0fe1e,spamassassin,Re: [Razor-users] dot-tk registrations hitting Razor,"""Craig R.Hughes"" said:

> Hmm, tricky because we've got Razor1 and Razor2 rolled into one
> rule.  Probably should break them out as separate rules anyway
> so they can get different scores, etc.  Not too hard to do, but
> it's nearly 11pm so I'll see if I can get to it tomorrow.

IMO 2 separate rules is a good idea anyway, razor2 has totally different
hitrates (generally better I think) to razor1.

--j.",legitimate
spamassassin_easy_ham_2_00644.d59c01bb3dcc7e4f5db98e5d225d240a,spamassassin,Re: [Razor-users] many vs one,"On Wed, 14 Aug 2002, Oates, Isaac wrote:

> I'm new to razor but have studied trust systems before.  I've been following
> the threads about TeS and have a few thoughts.
>
> First, a more complex algorithm is not always better.  As soon as you start
> accounting for edge cases in what should otherwise be a generalized
> algorithm, general performance begins to degrade exponentially.  The
> thing that razor should have going for it is numbers.  Say that razor
> has 100,000 people that actively use it (i.e. click the ""Spam"" button on
> their mail reader from time to time.)  If we decide that our objective
> is to screen 99.0% of spam, it means that we can continue to show what
> appears to be a piece of spam to 1,000 people and still meet our
> objective.
>
> Why not just wait for 1,000 people to vote that a piece of mail is indeed
> spam before ever acknowledging that it could potentially be spam?  In
> other words, when I razor-report a message, should I be able to tell
> that razor has ever even seen that message?

Because you then have a system that is ineffective to a varying degree. A
simplistic view would be that 999 subscribers received a piece of spam
that could have otherwise been avoided. But the reality is likely that
many, many more individuals would have received the piece of spam when you
factor in report times.

> By having the server pretend to never have seen it, you can avoid
> people who just re-report spam because it was already marked as spam,
> something that is completely useless.

Wrong. razor-check will tell you if a specific piece of mail matches
something already in the database. If you have the system pretend to have
never seen a piece of mail, how do you propose people use the system for
filtering?

> What about revocations?  A revocation is after the fact because a
>  substantial number of people (1,000, in this example) have already
> decided that they do not want that message.  If it is marked as spam by
> all those people, and then people start revoking it, what does that
> mean?

> It means that the revokers have an opinion that probably doesn't mesh
> with the majority;

No, it means that the people doing the revoking have a different opinion
than the 1000 people who have submitted it as spam. Rather the 1000 people
who have reported the message as spam constitute a majority or not is
something that would have to be determined in the context of the
individual message.

> instead of messing with its rating, why not just put
> it on the whitelist?  If I want that ZDNet mail, and most people think
> that ZDNet mail is just plain annoying, then why can't I whitelist it,
> instead of ""arguing"" with everyone about whether or not it's spam?

You always have that ability.

> Correct me if I'm wrong, but it's not as if all mail from ZDNet will be
> banned in the future-just that one piece.  So if ZDNet were to change
> its system to make it easier to opt out, or whatever, people would hopefully
>  start unsubscribing instead of clicking the ""Spam"" button.

It's my opinion that it's not my job to unsubscribe to any list that I
haven't subscribed to, nor is it necessarily in my best interest given
that some parties sending unwanted communications may utilize the
unsubscribe request as a method of determining they are mailing a valid
address.

> The inherent problem here, of course, is that someone can pretend to be
> 1,000 people and block anything they choose.  But say you still have a
> lightweight trust system built in, where when they ""agree"" with the
> majority (though they couldn't have known because razor hadn't
> acknowledged anything yet) then your trust rating goes up and vice
> versa.
>
> The key here is that, in order to be reliable, you need the numbers.  What
> am I missing here?

See above.

/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\
Patrick Greenwell
Asking the wrong questions is the leading cause of wrong answers
\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00645.a7332dcc1cb55cadebf1560272154304,spamassassin,RE: [Razor-users] many vs one,"First, 1,000 people will have seen the piece of spam that could've been avoided.  But the other 99,000 will never see that spam.  Evenly distributed, it means that an average user will only see 1% of spam.  That's not realistic, because not everyone will get the same spam, but the basic threshold can be adjusted.  At the very least, 30 people need to ""vote"" on a given piece of mail to make a realistic decision.  Since there's no ""no"" vote mechanism (except revocation--and that's after the fact), only a ""yes"" vote mechanism exists and so if you received 30 ""yes"" votes then you could safely say that you got a reasonable sample.

The system could pretend to have never seen the piece of mail until after it determined that it was probably spam.  So instead of a rating going up incrementally, it would take a big leap at the beginning (from undefined to a relatively high number) and then go from there.  So after the first group of people (our samplers, we'll say) have seen the spam, no one else would ever see it.

As far as unsubscribing, I'm always leery of clicking on the link (and don't do so unless I specifically remember signing up for something), but the sample population will decide for themselves whether they feel that it's spam.

So ultimately, I guess I'm saying that the most effective route would be to use a constantly changing sample pool and just accept that there is some fraction of users that will have to see the spam.  In a system that depends on people deciding whether or not something is spam, is there any other way?

Isaac

-----Original Message-----
From: Patrick
Sent: Wednesday, August 14, 2002 2:13 PM
To: Oates, Isaac
Cc: razor-users@example.sourceforge.net
Subject: Re: [Razor-users] many vs one

On Wed, 14 Aug 2002, Oates, Isaac wrote:

> I'm new to razor but have studied trust systems before.  I've been following
> the threads about TeS and have a few thoughts.
>
> First, a more complex algorithm is not always better.  As soon as you start
> accounting for edge cases in what should otherwise be a generalized
> algorithm, general performance begins to degrade exponentially.  The
> thing that razor should have going for it is numbers.  Say that razor
> has 100,000 people that actively use it (i.e. click the ""Spam"" button on
> their mail reader from time to time.)  If we decide that our objective
> is to screen 99.0% of spam, it means that we can continue to show what
> appears to be a piece of spam to 1,000 people and still meet our
> objective.
>
> Why not just wait for 1,000 people to vote that a piece of mail is indeed
> spam before ever acknowledging that it could potentially be spam?  In
> other words, when I razor-report a message, should I be able to tell
> that razor has ever even seen that message?

Because you then have a system that is ineffective to a varying degree. A
simplistic view would be that 999 subscribers received a piece of spam
that could have otherwise been avoided. But the reality is likely that
many, many more individuals would have received the piece of spam when you
factor in report times.

> By having the server pretend to never have seen it, you can avoid
> people who just re-report spam because it was already marked as spam,
> something that is completely useless.

Wrong. razor-check will tell you if a specific piece of mail matches
something already in the database. If you have the system pretend to have
never seen a piece of mail, how do you propose people use the system for
filtering?

> What about revocations?  A revocation is after the fact because a
>  substantial number of people (1,000, in this example) have already
> decided that they do not want that message.  If it is marked as spam by
> all those people, and then people start revoking it, what does that
> mean?

> It means that the revokers have an opinion that probably doesn't mesh
> with the majority;

No, it means that the people doing the revoking have a different opinion
than the 1000 people who have submitted it as spam. Rather the 1000 people
who have reported the message as spam constitute a majority or not is
something that would have to be determined in the context of the
individual message.

> instead of messing with its rating, why not just put
> it on the whitelist?  If I want that ZDNet mail, and most people think
> that ZDNet mail is just plain annoying, then why can't I whitelist it,
> instead of ""arguing"" with everyone about whether or not it's spam?

You always have that ability.

> Correct me if I'm wrong, but it's not as if all mail from ZDNet will be
> banned in the future-just that one piece.  So if ZDNet were to change
> its system to make it easier to opt out, or whatever, people would hopefully
>  start unsubscribing instead of clicking the ""Spam"" button.

It's my opinion that it's not my job to unsubscribe to any list that I
haven't subscribed to, nor is it necessarily in my best interest given
that some parties sending unwanted communications may utilize the
unsubscribe request as a method of determining they are mailing a valid
address.

> The inherent problem here, of course, is that someone can pretend to be
> 1,000 people and block anything they choose.  But say you still have a
> lightweight trust system built in, where when they ""agree"" with the
> majority (though they couldn't have known because razor hadn't
> acknowledged anything yet) then your trust rating goes up and vice
> versa.
>
> The key here is that, in order to be reliable, you need the numbers.  What
> am I missing here?

See above.

/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\
Patrick Greenwell
Asking the wrong questions is the leading cause of wrong answers
\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code1
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00646.c53090843b18c74093da2d24bcb1c844,spamassassin,Re: [Razor-users] Re: What's wrong with the Razor servers now?,"On Mon, 12 Aug 2002, Vipul Ved Prakash wrote:

> On Mon, Aug 12, 2002 at 10:38:44AM -0700, Craig R . Hughes wrote:
> > This is, I think the biggest fallacy here.  You don't have to
> > block jack shit to get a high trust rating, you just have to
> > confirm Razor's existing opinion on a large number of messages:
> >
> > if(check() == spam) then submit() else revoke()
> >
> > That algorithm boosts trust, but reduces the information in
> > SpamNet by damping.
>
> Again, this is not true. Only certain events (reports/revokes) for a spam
> are rewarded and the algorithm for picking these up is based on many
> different factors.

And those would be????

Is there a point that you plan on releasing detailed information about
TeS, so we can stop engaging in idle speculation?

It's not my desire to second-guess you Vipul(however much my missives may
appear otherwise) or question the hard work you and the other
developers have put into the system, however it seems that every request
for such information has been met with silence.

Thanks.

/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\
Patrick Greenwell
Asking the wrong questions is the leading cause of wrong answers
\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
spamassassin_easy_ham_2_00647.97e77e8264c32c8b05077edc15721ba2,spamassassin,RE: [Razor-users] Ricochet Question Actually,"formail did the trick. Thanks to those who answered. For the sake of
archives, here's how to ""patch"" ricochet:

1. procmailrc (/tmp/pmrc):

RICOCHET=/usr/local/etc/ricochet
PMDIR=/tmp
LOGFILE=$PMDIR/pmlog
VERBOSE=yes
MAILDIR=/tmp
LOGABSTRACT=all

:0 f
| /usr/local/bin/ri2

2. /usr/local/bin/ri2 (to test):

#!/bin/sh
/usr/local/bin/ricochet -DONT_SEND >/tmp/rico.$$

3. formmail exec:

formail -ds procmail /tmp/pmrc </tmp/spm

-end-

Sorry for such brief instructions. The only problem here is that I get
another copy of the spam in the spambox again. This can be fixed with some
procmailrc tweaking (the "":0 f"" part).

Cheers,
-zeek

> -----Original Message-----
> From: razor-users-admin@example.sourceforge.net
> [mailto:razor-users-admin@lists.sourceforge.net]On Behalf Of Sven
> Willenberger
> Sent: Tuesday, August 13, 2002 4:06 PM
> To: zeek@sparklehouse.com
> Cc: razor-users@example.sourceforge.net
> Subject: Re: [Razor-users] Ricochet Question Actually
>
>
>
>
> ----- Original Message -----
> > From: ""zeek"" <zeek@sparklehouse.com>
> > To: <razor-users@example.sourceforge.net>
> > Date: Tue, 13 Aug 2002 12:07:10 -0400
> > Subject: [Razor-users] Ricochet Question Actually
> >
> >
> > Greetings,
> >
> > I've not been able to find a list regarding ricochet (closely related to
> > razor: http://www.vipul.net/ricochet/) so I'm posting here.
> >
> > Every few days I manually go through a spam harvest that Spamassassin
> > collects (by way of checking against osirosoft, razor, et.
> al.). I do this
> > with elm and for each piece of verified spam I pipe it to ricochet which
> > sends it off to the various parties involved (not as accurate
> as I'd like
> > BTW). Needless to mention this is quite tedious and takes a considerable
> > amount of time.
> >
> > My question, which is more of a perl/regexp question, is anyone
> aware of a
> > script that can take an entire mailbox (in proper UNIX mbox format) and
> > handle each piece of mail in it? To clarify, I'm looking for something
> which
> > takes each piece of mail in a mailbox and pipes it to ricochet. This is
> very
> > similar to what razor-report does with the -M option.
> >
>
> Assuming that you have procmail installed you also have its companion
> formail. Formail can be used to parse an mbox into its component
> emails and
> pass them to procmail. Specifiy a procmailrc file to use to
> filter/test/send
> each email and you're good to go. You could even set it up as a cron ...
>
> example: assuming your mailbox/email is ""spambox""
>
> `formail -ds procmail /home/spambox/customProcmailrc < /var/mail/spambox`
>
> This will take the mbox /var/mail/spambox break it apart at the message
> separator ('^From '), send it off to procmail and instruct procmail to use
> the ""customProcmailrc"" config file found in spambox's home directory. That
> ""customProcmailrc"" would contain your rules for how to handle
> each mail and
> send it where it needs to go ....
>
>
> > Cheers,
> > -zeek
> >
> >
> >
> > --__--__--
> >
> > Message: 11
> > Date: Tue, 13 Aug 2002 11:58:03 -0500
> > To: razor-users@example.sourceforge.net
> > From: Justin Shore <listuser@neo.pittstate.edu>
> > Subject: [Razor-users] Stripping the SpamAssassin report
> >
> > I'm assuming I need to strip the SpamAssassinReport.txt attachments
> > from my spam mailbox before I run the mailbox through razor-report,
> > correct?  Does anyone know of an easy way to do this?
> >
> > Thanks
> >   Justin
> > --
> >
> > --
> > Justin Shore, ES-SS ES-SSR      Pittsburg State University
> > Network & Systems Manager       Kelce 157Q
> > Office of Information Systems   Pittsburg, KS 66762
> > Voice: (620) 235-4606           Fax: (620) 235-4545
> > http://www.pittstate.edu/ois/
> >
> > Warning:  This message has been quadruple Rot13'ed for your protection.
> >
> >
> >
> > --__--__--
> >
> > _______________________________________________
> > Razor-users mailing list
> > Razor-users@lists.sourceforge.net
> > https://lists.sourceforge.net/lists/listinfo/razor-users
> >
> >
> > End of Razor-users Digest
>
>
>
> -------------------------------------------------------
> This sf.net email is sponsored by: Dice - The leading online job board
> for high-tech professionals. Search and apply for tech jobs today!
> http://seeker.dice.com/seeker.epl?rel_code=31
> _______________________________________________
> Razor-users mailing list
> Razor-users@lists.sourceforge.net
> https://lists.sourceforge.net/lists/listinfo/razor-users
>

-------------------------------------------------------
This sf.net email is sponsored by: Dice - The leading online job board
for high-tech professionals. Search and apply for tech jobs today!
http://seeker.dice.com/seeker.epl?rel_code=31
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",legitimate
